JN889085.1	voucher	MSB:Mamm:198343	breast cancer susceptibility 1 (BRCA1) gene, partial cds
JN889195.1	voucher	MSB:Mamm:198343	interferon 1 (IFN1) gene, intron
JN889305.1	voucher	MSB:Mamm:198343	myosin heavy chain 2 gene, intron
JN889442.1	voucher	MSB:Mamm:198343	cytochrome b (Cytb) gene, complete cds; mitochondrial
DQ482859.1	isolate	117	melanocortin 1 receptor (Mc1r) gene, partial cds
DQ668258.1	voucher	NK78227	zona pellucida glycoprotein 3 (Zp3) gene, exon 6 and partial cds
DQ668312.1	voucher	NK78227	zona pellucida glycoprotein 3 (Zp3) gene, exon 7 and partial cds
JF430990.1	voucher	UAM:Mamm:81918	cytochrome b (cytb) gene, partial cds; mitochondrial
JN889624.1	voucher	UAM:Mamm:81918	cytochrome b (Cytb) gene, partial cds; mitochondrial
AF361512.1	isolate	DSMP55	cytochrome b (cytb) gene, partial cds; mitochondrial gene for mitochondrial product
KF441096.1	isolate	DZTM.488	cytochrome b (cytb) gene, complete cds; mitochondrial
EU592978.1	voucher	NK129292	D-loop, partial sequence; mitochondrial
AY840073.1	voucher	NK108759	control region, partial sequence; mitochondrial
JQ624469.1	voucher	UAM:Mamm:100867	cytochrome b (cytb) gene, complete cds; mitochondrial
KF441151.1	isolate	NK.156228	cytochrome b (cytb) gene, complete cds; mitochondrial
HQ580719.1	voucher	ALASKA-03-H05	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
AY948758.1			ntus 16S ribosomal RNA gene, partial sequence; tRNA-Leu gene, complete sequence; and NADH dehydrogenase subunit 1 gene, partial sequence
AY948792.1			ntus voucher MVZ 203826 chemokine receptor 4 (CXCF4) gene, exon 2 and partial cds
AY948836.1			ntus voucher MVZ 203826 sodium/calcium exchanger (NCX1) gene, exon 2 and partial cds
AY948898.1			ntus voucher MVZ 203826 solute carrier family 8 member 3 (SLC8A3) gene, exon 2 and partial cds
AY948935.1			ntus voucher MVZ 203826 recombination activating protein 1 (RAG-1) gene, partial cds
FJ882746.1			12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence and 16S ribosomal RNA gene, partial sequence; mitochondrial
JN889445.1	voucher	MSB:Mamm:227527	cytochrome b (Cytb) gene, complete cds; mitochondrial
M35709.1			cytochrome b gene, partial cds; mitochondrial gene for mitochondrial product
AY598156.1	voucher	DMNS:Mamm:10542	control region, partial sequence; mitochondrial
AF218493.1			16S large subunit ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product
U89631.1			cytochrome b (cytb) gene, mitochondrial gene encoding mitochondrial protein, partial cds
KF282725.1	isolate	242224.COII	cytochrome oxidase subunit II gene, partial cds; mitochondrial
KF440774.1	isolate	NK.156604	apolipoprotein B (ApoB) gene, exon 26 and partial cds
KF440865.1	isolate	NK.156604	BRCA1 protein (BRCA1) gene, exon 11 and partial cds
KF440956.1	isolate	NK.156604	beta acid glucosidase (GBA) gene, exons 5, 6 and partial cds
KF441304.1	isolate	NK.156604	cytochrome b (cytb) gene, complete cds; mitochondrial
KF441469.1	isolate	NK.156604	myosin heavy polypeptide 7 (MYH7) gene, exons 36, 37 and partial cds
HQ580563.1	voucher	ALASKA-01-E10	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
AF108694.1			cytochrome B (cytB) gene, mitochondrial gene encoding mitochondrial protein, partial cds
JQ624494.1	voucher	UAM:Mamm:102490	cytochrome b (cytb) gene, complete cds; mitochondrial
KF441148.1	isolate	NK.156225	cytochrome b (cytb) gene, complete cds; mitochondrial
JN889597.1	voucher	MSB:Mamm:155203	cytochrome b (Cytb) gene, partial cds; mitochondrial
JF794447.1	voucher	CAS	233205 16S ribosomal RNA gene, partial sequence; mitochondrial
AF294506.1	isolate	MoNI78	cytochrome b (cytb) gene, partial cds; and tRNA-Thr gene, partial sequence; mitochondrial genes for mitochondrial products
AF294571.1	isolate	MoNI78	cytochrome oxidase subunit II (COII) gene, complete cds; mitochondrial gene for mitochondrial product
AF184049.1			MVZ 182072 cytochrome b gene, partial cds; mitochondrial
GU358496.1	voucher	UAM85085	apolipoprotein B gene, partial cds
GU358523.1	voucher	UAM85085	cytochrome b gene, complete cds; mitochondrial
GU358549.1	voucher	UAM85085	NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial
GU358586.1	voucher	UAM85085	mast cell growth factor (MGF) gene, partial sequence
HQ580655.1	voucher	ALASKA-03-A04	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
HQ580643.1	voucher	ALASKA-02-G04	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
GU809132.1	voucher	UAM	64503 cytochrome b (cytb) gene, complete cds; mitochondrial
AF307835.1	isolate	nk77284	cytochrome b gene, partial cds; mitochondrial
DQ195199.1			haplotype XXXIV cytochrome b gene, partial cds; mitochondrial
EU275789.1			recombination activating protein 1 (RAG1) gene, partial cds
EU275824.1			pro-opiomelanocortin (POMC) gene, partial cds
EU275870.1			brain-derived neurotrophic factor (BDNF) gene, partial cds
JF794429.1	voucher	CAS	235154 16S ribosomal RNA gene, partial sequence; mitochondrial
HQ580589.1	voucher	ALASKA-01-H04	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
HQ580559.1	voucher	ALASKA-01-E04	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
HQ580569.1	voucher	ALASKA-01-F04	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
HQ580623.1	voucher	ALASKA-02-D02	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
HQ580628.1	voucher	ALASKA-02-E02	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
HQ580634.1	voucher	ALASKA-02-F02	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
GU553920.1	voucher	NK	129297 cytochrome b (cyt b) gene, partial cds; mitochondrial
GU809136.1	voucher	UAM	64404 cytochrome b (cytb) gene, complete cds; mitochondrial
HQ580533.1	voucher	ALASKA-01-B09	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
HQ580544.1	voucher	ALASKA-01-C09	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
GU809126.1	voucher	UAM	85794 cytochrome b (cytb) gene, complete cds; mitochondrial
AF081988.1			specimen-voucher MVZFC 21479 cytochrome b (cytb) gene, mitochondrial gene encoding mitochondrial protein, complete cds
AF548426.1			apolipoprotein B 100 (apoB-100) gene, exon 26 and partial cds
GU646955.1	voucher	MVZ164839	cytochrome b (cytb) gene, complete cds; mitochondrial
AF370017.1			MVZ206567 NADH dehydrogenase subunit 4 gene, partial cds; and tRNA-His gene, partial sequence; mitochondrial genes for mitochondrial products
EU275800.1			recombination activating protein 1 (RAG1) gene, partial cds
EU275835.1			pro-opiomelanocortin (POMC) gene, partial cds
EU275881.1			brain-derived neurotrophic factor (BDNF) gene, partial cds
AF218473.1	isolate	MEX_9S	16S large subunit ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product
AM265695.1			partial rag 2 gene for recombination activating gene 2, specimen voucher MVZ 146766 (Mus. Vert. Zool. Berkeley)
AY598154.1	voucher	DMNS:Mamm:10559	control region, partial sequence; mitochondrial
AF218471.1	isolate	MEX_7S	16S large subunit ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product
AF416678.1			specimen-voucher MVZ 143804 cytochrome b gene, partial cds; mitochondrial gene for mitochondrial product
AF416685.1			specimen-voucher MVZ 143804 clone OAX_1S 16S ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product
AF416686.1			specimen-voucher MVZ 143804 clone OAX_2S 16S ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product
AY598155.1	voucher	DMNS:Mamm:10535	control region, partial sequence; mitochondrial
HQ580549.1	voucher	ALASKA-01-D02	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
JQ624472.1	voucher	UAM:Mamm:100943	cytochrome b (cytb) gene, complete cds; mitochondrial
KF441079.1	isolate	DZTM.487	cytochrome b (cytb) gene, complete cds; mitochondrial
U03540.2			cytochrome b gene, partial cds; mitochondrial gene for mitochondrial product
HM212516.1	voucher	MVZ241371	recombination activating protein 1 (RAG1) gene, partial cds
HM212528.1	voucher	MVZ241371	NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial
AF305752.1	isolate	25	cytochrome b (cytb) gene, partial cds; mitochondrial gene for mitochondrial product
AF308256.1	isolate	25	mitochondrial control region, partial sequence
AY008098.1	isolate	25	mitochondrial control region
KF440999.1	isolate	DZTM.443	cytochrome b (cytb) gene, complete cds; mitochondrial
JN889437.1	voucher	MSB:Mamm:156441	cytochrome b (Cytb) gene, complete cds; mitochondrial
AB922822.1			mitochondrial ND2 gene for NADH dehydrogenase subunit 2, partial cds, specimen_voucher: CAS:230933
JX444703.1	isolate	CAS	230940 cytochrome b (cytb) gene, partial cds; mitochondrial
HQ580695.1	voucher	ALASKA-03-E10	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
GU220854.1			 voucher UAM:Mamm:65820 cytochrome b gene, complete cds; mitochondrial
JF314417.1			 voucher UAM:Mamm:82066 cytochrome b gene, complete cds; mitochondrial
AF294500.1	isolate	MoGrande	cytochrome b (cytb) gene, partial cds; and tRNA-Thr gene, partial sequence; mitochondrial genes for mitochondrial products
AF294565.1	isolate	MoGrande	cytochrome oxidase subunit II (COII) gene, complete cds; mitochondrial gene for mitochondrial product
KF441147.1	isolate	NK.156213	cytochrome b (cytb) gene, complete cds; mitochondrial
KF440746.1	isolate	NK.154022	apolipoprotein B (ApoB) gene, exon 26 and partial cds
KF440836.1	isolate	NK.154022	BRCA1 protein (BRCA1) gene, exon 11 and partial cds
KF440930.1	isolate	NK.154022	beta acid glucosidase (GBA) gene, exons 5, 6 and partial cds
KF441136.1	isolate	NK.154022	cytochrome b (cytb) gene, complete cds; mitochondrial
KF441442.1	isolate	NK.154022	myosin heavy polypeptide 7 (MYH7) gene, exons 36, 37 and partial cds
JN024594.1	voucher	UAM:Mamm:87310	cytochrome b (cytb) gene, complete cds; mitochondrial
KF441140.1	isolate	NK.156183	cytochrome b (cytb) gene, complete cds; mitochondrial
AF049866.1			NADH dehydrogenase subunit 1 (ND1) gene, partial cds; tRNA-Ile, tRNA-Gln, and tRNA-Met genes, complete sequence; ND2 gene, complete sequence; NADH dehydrogenase subunit 2 gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn,>
JQ655997.1	isolate	MVZ_179883_OR_Crook	NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial
AF492524.1			zinc finger protein (ZENK) gene, exon 2 and partial cds
AF492554.1			zinc finger protein (ZENK) gene, 3' UTR
HM167834.1	voucher	MVZ184943	cytochrome b (cytb) gene, partial cds; mitochondrial
HQ580669.1	voucher	ALASKA-03-B10	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
HQ580641.1	voucher	ALASKA-02-F12	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
HQ580682.1	voucher	ALASKA-03-D06	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
AF085613.1			NADH dehydrogenase subunit I (ND1) gene, partial cds; tRNA-Ile, tRNA-Gln, and tRNA-Met genes, complete sequence; NADH dehydrogenase subunit II (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, tRNA-Cys, and tRNA-Tyr genes, >
HQ580631.1	voucher	ALASKA-02-E09	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
JN889500.1	voucher	UAM:Mamm:79575	cytochrome b (Cytb) gene, complete cds; mitochondrial
DQ845833.1	voucher	NK104041	control region, partial sequence; mitochondrial
JN664246.1	voucher	CAS244136	12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial
GU647032.1	voucher	MVZ164865	cytochrome b (cytb) gene, complete cds; mitochondrial
AF305750.1	isolate	23	cytochrome b (cytb) gene, partial cds; mitochondrial gene for mitochondrial product
AF308254.1	isolate	23	mitochondrial control region, partial sequence
AY008096.1	isolate	23	mitochondrial control region
AY152417.1			MVZ 195951 cytochrome b gene, partial cds; mitochondrial gene for mitochondrial product
HQ580519.1	voucher	ALASKA-01-A05	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
KF441146.1	isolate	NK.156212	cytochrome b (cytb) gene, complete cds; mitochondrial
JQ655980.1	isolate	MVZ_179884_OR_Crook	NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial
EU085721.1	voucher	MVZ	143426 recombination activating protein-1 (RAG-1) gene, partial cds
EU085838.1	voucher	MVZ	143426 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; tRNA-His and tRNA-Ser genes, complete sequence; and tRNA-Leu gene, partial sequence; mitochondrial
EU085927.1	voucher	MVZ	143426 brain-derived neurotrophic factor (BDNF) gene, partial cds
EU086043.1	voucher	MVZ	143426 12S ribosomal RNA gene, partial sequence; mitochondrial
AJ238436.1			mitochondrial cytochrome b gene, haplotype 17a
DQ777816.1			haplotype Siuna-15 control region, partial sequence; mitochondrial
EU085717.1	voucher	MVZ	236296 recombination activating protein-1 (RAG-1) gene, partial cds
EU085829.1	voucher	MVZ	236296 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; tRNA-His and tRNA-Ser genes, complete sequence; and tRNA-Leu gene, partial sequence; mitochondrial
EU085923.1	voucher	MVZ	236296 brain-derived neurotrophic factor (BDNF) gene, partial cds
EU086035.1	voucher	MVZ	236296 12S ribosomal RNA gene, partial sequence; mitochondrial
HQ580613.1	voucher	ALASKA-02-B11	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
GU220855.1			 voucher UAM:Mamm:65828 cytochrome b gene, complete cds; mitochondrial
DQ845826.1	voucher	104075	control region, partial sequence; mitochondrial
GU564026.1	voucher	NK	120147 cytochrome b (cytb) gene, partial cds; mitochondrial
GU564093.1	voucher	NK	120147 beta-fibrinogen (Fgb) gene, intron 7
GU972787.1	voucher	420	clone 1 alpha-globin (Hba) mRNA, complete cds
GU972788.1	voucher	420	clone 2 alpha-globin (Hba) mRNA, complete cds
GU972789.1	voucher	420	clone 3 alpha-globin (Hba) mRNA, complete cds
JQ655977.1	isolate	MVZ_179879_OR_Crook	NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial
DQ195205.1			haplotype XXXIII cytochrome b gene, partial cds; mitochondrial
AF305763.1	isolate	46	cytochrome b (cytb) gene, partial cds; mitochondrial gene for mitochondrial product
AF308267.1	isolate	46	mitochondrial control region, partial sequence
AY008109.1	isolate	46	mitochondrial control region
KF440747.1	isolate	NK.156211	apolipoprotein B (ApoB) gene, exon 26 and partial cds
KF440838.1	isolate	NK.156211	BRCA1 protein (BRCA1) gene, exon 11 and partial cds
KF440931.1	isolate	NK.156211	beta acid glucosidase (GBA) gene, exons 5, 6 and partial cds
KF441145.1	isolate	NK.156211	cytochrome b (cytb) gene, complete cds; mitochondrial
KF441443.1	isolate	NK.156211	myosin heavy polypeptide 7 (MYH7) gene, exons 36, 37 and partial cds
GQ494042.1	voucher	MVZ	181452 glyceraldehyde-3-phosphate dehydrogenase (GAPDH) gene, intron 11
GQ494056.1	voucher	MVZ	181452 ornithine decarboxylase (ODC) gene, exons 6, 7 and partial cds
GQ494075.1	voucher	MVZ	181452 myoglobin (Myo2) gene, intron 2, exon 3 and partial cds
GQ494103.1	voucher	MVZ	181452 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial
GQ494137.1	voucher	MVZ	181452 NADH dehydrogenase subunit 3 (ND3) gene, complete cds; mitochondrial
KF440707.1	isolate	NK.191413	apolipoprotein B (ApoB) gene, exon 26 and partial cds
KF440800.1	isolate	NK.191413	BRCA1 protein (BRCA1) gene, exon 11 and partial cds
KF440891.1	isolate	NK.191413	beta acid glucosidase (GBA) gene, exons 5, 6 and partial cds
KF440975.1	isolate	NK.191413	cytochrome b (cytb) gene, complete cds; mitochondrial
KF441403.1	isolate	NK.191413	myosin heavy polypeptide 7 (MYH7) gene, exons 36, 37 and partial cds
HQ580530.1	voucher	ALASKA-01-B05	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
HQ580529.1	voucher	ALASKA-01-B04	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
EU085642.1	voucher	MVZ	236290 recombination activating protein-1 (RAG-1) gene, partial cds
EU085816.1	voucher	MVZ	236290 NADH dehydrogenase subunit 4 (ND4) gene, partial cds; tRNA-His and tRNA-Ser genes, complete sequence; and tRNA-Leu gene, partial sequence; mitochondrial
EU085845.1	voucher	MVZ	236290 brain-derived neurotrophic factor (BDNF) gene, partial cds
EU086020.1	voucher	MVZ	236290 12S ribosomal RNA gene, partial sequence; mitochondrial
GQ464763.1			NADH dehydrogenase subunit 4 (ND4) gene, partial cds; mitochondrial
JN648399.1	voucher	MVZ	236290 brain-derived neurotrophic factor (bdnf) gene, partial cds
JN648419.1	voucher	MVZ	236290 Nav1.4 (SCN4a) gene, exon 4 and partial cds
JN648439.1	voucher	MVZ	236290 NADH dehydrogenase subunit 2 (nad2) gene, partial cds; tRNA-Trp gene, complete sequence; and tRNA-Ala gene, partial sequence; mitochondrial
JN648459.1	voucher	MVZ	236290 NADH dehydrogenase subunit 4-like (nad4) gene, partial sequence; tRNA-His and tRNA-Ser genes, complete sequence; and tRNA-Leu gene, partial sequence; mitochondrial
JN648479.1	voucher	MVZ	236290 16S ribosomal RNA gene, partial sequence; tRNA-Leu gene, complete sequence; NADH dehydrogenase subunit 1 (nad1) gene, complete cds; tRNA-Ile and tRNA-Gln genes, complete sequence; and tRNA-Met gene, partial >
JN648499.1	voucher	MVZ	236290 recombination activating protein 1 (rag1) gene, partial cds
AY840069.1	voucher	NK108742	control region, partial sequence; mitochondrial
U65302.1			cytochrome b (cytb) gene, mitochondrial gene encoding mitochondrial protein, complete cds
KF440987.1	isolate	NK.191399	cytochrome b (cytb) gene, complete cds; mitochondrial
AF085615.1			NADH dehydrogenase subunit I (ND1) gene, partial cds; tRNA-Ile, tRNA-Gln, and tRNA-Met genes, complete sequence; NADH dehydrogenase subunit II (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, tRNA-Cys, and tRNA-Tyr genes, co>
JQ624509.1	voucher	UAM:Mamm:102507	cytochrome b (cytb) gene, complete cds; mitochondrial
KF440984.1	isolate	NK.190769	cytochrome b (cytb) gene, complete cds; mitochondrial
HQ580664.1	voucher	ALASKA-03-B05	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
HQ580673.1	voucher	ALASKA-03-C05	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
AY586624.1	isolate	AF	61380 18S ribosomal RNA gene, partial sequence
GU809161.1	voucher	UAM	78692 cytochrome b (cytb) gene, complete cds; mitochondrial
JF794442.1	voucher	CAS	235071 16S ribosomal RNA gene, partial sequence; mitochondrial
M35703.2			171679 cytochrome b gene, complete cds; mitochondrial
HQ580562.1	voucher	ALASKA-01-E09	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
KF440726.1	isolate	NK.191404	apolipoprotein B (ApoB) gene, exon 26 and partial cds
KF440817.1	isolate	NK.191404	BRCA1 protein (BRCA1) gene, exon 11 and partial cds
KF440915.1	isolate	NK.191404	beta acid glucosidase (GBA) gene, exons 5, 6 and partial cds
KF440983.1	isolate	NK.191404	cytochrome b (cytb) gene, complete cds; mitochondrial
KF441421.1	isolate	NK.191404	myosin heavy polypeptide 7 (MYH7) gene, exons 36, 37 and partial cds
AY282451.1	isolate	NESE1	mitochondrial D-loop, complete sequence
KF440727.1	isolate	NK.191417	apolipoprotein B (ApoB) gene, exon 26 and partial cds
KF440818.1	isolate	NK.191417	BRCA1 protein (BRCA1) gene, exon 11 and partial cds
KF440916.1	isolate	NK.191417	beta acid glucosidase (GBA) gene, exons 5, 6 and partial cds
KF440990.1	isolate	NK.191417	cytochrome b (cytb) gene, complete cds; mitochondrial
KF441422.1	isolate	NK.191417	myosin heavy polypeptide 7 (MYH7) gene, exons 36, 37 and partial cds
GQ469668.1	isolate	NK78040	control region, partial sequence; mitochondrial
GQ470251.1	isolate	NK78040	cytochrome oxidase subunit III (COIII) gene, partial cds; mitochondrial
U65295.1			cytochrome b (cytb) gene, mitochondrial gene encoding mitochondrial protein, partial cds
EU241640.1	isolate	NK120092	G1 glycoprotein gene, partial cds
EU241692.1	isolate	NK120092	nucleocapsid protein gene, partial cds
GU564028.1	voucher	NK	120152 cytochrome b (cytb) gene, partial cds; mitochondrial
KF441083.1	isolate	DZTM.553	cytochrome b (cytb) gene, complete cds; mitochondrial
JQ624519.1	voucher	UAM:Mamm:102566	cytochrome b (cytb) gene, complete cds; mitochondrial
AY650145.1			recombination activating protein 1 (Rag-1) gene, partial cds
JN889423.1	voucher	MSB:Mamm:155311	cytochrome b (Cytb) gene, complete cds; mitochondrial
AY152411.1			MVZ 184644 cytochrome b gene, partial cds; mitochondrial gene for mitochondrial product
JN889434.1	voucher	MSB:Mamm:156254	cytochrome b (Cytb) gene, complete cds; mitochondrial
EU175995.1			haplotype NA14 arginine-vasopressin receptor 1a (avpr1a) gene, avpr1a-1 allele, exon 1 and partial cds
EU175996.1			haplotype NA30 arginine-vasopressin receptor 1a (avpr1a) gene, avpr1a-2 allele, exon 1 and partial cds
GU954308.1	isolate	01	cytochrome b (cytb) gene, partial cds; mitochondrial
GU954395.1	isolate	01	arginine vasopressin 1a receptor (avpr1a) gene, promoter region and 5' UTR
GU564027.1	voucher	NK	120149 cytochrome b (cytb) gene, partial cds; mitochondrial
GU564094.1	voucher	NK	120149 beta-fibrinogen (Fgb) gene, intron 7
AY152410.1			MVZ 184652 cytochrome b gene, partial cds; mitochondrial gene for mitochondrial product
GQ469651.1	isolate	NK133625	control region, partial sequence; mitochondrial
GQ470235.1	isolate	NK133625	cytochrome oxidase subunit III (COIII) gene, partial cds; mitochondrial
EU275801.1			recombination activating protein 1 (RAG1) gene, partial cds
EU275837.1			pro-opiomelanocortin (POMC) gene, partial cds
EU275883.1			brain-derived neurotrophic factor (BDNF) gene, partial cds
JN889682.1	voucher	MSB:Mamm:229210	cytochrome b (Cytb) gene, partial cds; mitochondrial
AF258927.1	voucher	MVZ:227747	; mitochondrial
HQ580567.1	voucher	ALASKA-01-F02	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
HQ580578.1	voucher	ALASKA-01-G02	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
HQ580587.1	voucher	ALASKA-01-H02	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
JF794444.1	voucher	CAS	235068 16S ribosomal RNA gene, partial sequence; mitochondrial
JF314416.1			 voucher UAM:Mamm:82257 cytochrome b gene, complete cds; mitochondrial
JF330432.1			 UAM:Mamm:82257 chromosomal copy 1 anonymous locus SppaALP7 genomic sequence
JF330433.1			 UAM:Mamm:82257 chromosomal copy 2 anonymous locus SppaALP7 genomic sequence
JF330476.1			 UAM:Mamm:82257 chromosomal copy 1 anonymous locus SppaALP6 genomic sequence
JF330477.1			 UAM:Mamm:82257 chromosomal copy 2 anonymous locus SppaALP6 genomic sequence
JF330521.1			 UAM:Mamm:82257 chromosomal copy 1 anonymous locus SppaALP4 genomic sequence
JF330522.1			 UAM:Mamm:82257 chromosomal copy 2 anonymous locus SppaALP4 genomic sequence
JF330569.1			 UAM:Mamm:82257 chromosomal copy 1 anonymous locus SppaALP3 genomic sequence
JF330570.1			 UAM:Mamm:82257 chromosomal copy 2 anonymous locus SppaALP3 genomic sequence
JF330615.1			 UAM:Mamm:82257 chromosomal copy 1 anonymous locus SppaALP2 genomic sequence
JF330616.1			 UAM:Mamm:82257 chromosomal copy 2 anonymous locus SppaALP2 genomic sequence
JF330658.1			 UAM:Mamm:82257 chromosomal copy 1 anonymous locus SppaALP12 genomic sequence
JF330659.1			 UAM:Mamm:82257 chromosomal copy 2 anonymous locus SppaALP12 genomic sequence
JF330695.1			 UAM:Mamm:82257 chromosomal copy 1 anonymous locus SppaALP10 genomic sequence
JF330696.1			 UAM:Mamm:82257 chromosomal copy 2 anonymous locus SppaALP10 genomic sequence
JF330735.1			 UAM:Mamm:82257 chromosomal copy 1 anonymous locus SppaALP9 genomic sequence
JF330736.1			 UAM:Mamm:82257 chromosomal copy 2 anonymous locus SppaALP9 genomic sequence
HQ580638.1	voucher	ALASKA-02-F09	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
DQ777817.1			haplotype Siuna-17 control region, partial sequence; mitochondrial
JN889038.1	voucher	MSB:Mamm:155341	apolipoprotein B (ApoB) gene, partial cds
JN889148.1	voucher	MSB:Mamm:155341	breast cancer susceptibility 1 (BRCA1) gene, partial cds
JN889258.1	voucher	MSB:Mamm:155341	interferon 1 (IFN1) gene, intron
JN889368.1	voucher	MSB:Mamm:155341	myosin heavy chain 2 gene, intron
JN889557.1	voucher	MSB:Mamm:155341	cytochrome b (Cytb) gene, complete cds; mitochondrial
KF441091.1	isolate	DZTM.658	cytochrome b (cytb) gene, complete cds; mitochondrial
DQ179685.1	isolate	MVZ159790	12S ribosomal RNA gene, partial sequence; mitochondrial
DQ179735.1	isolate	MVZ159790	16S ribosomal RNA gene, partial sequence; mitochondrial
DQ179785.1	isolate	MVZ159790	cytochrome oxidase subunit II (COII) gene, partial cds; and tRNA-Lys (trnK) gene, partial sequence; mitochondrial
DQ179835.1	isolate	MVZ159790	cytochrome b (cytb) gene, partial cds; mitochondrial
DQ179885.1	isolate	MVZ159790	mineralocorticoid receptor (MLR) gene, exon 3 and partial cds
DQ179935.1	isolate	MVZ159790	myosin heavy polypeptide 6 cardiac muscle alpha (MYH6) gene, exon 35, intron 35 and partial cds
DQ179985.1	isolate	MVZ159790	engrailed 2 (EN2) gene, exon 3 and partial cds
DQ180035.1	isolate	MVZ159790	beta-fibrinogen (FGB) gene, intron 7, exon 8 and partial cds
EU592969.1	voucher	NK129245	D-loop, partial sequence; mitochondrial
AF218477.1	isolate	MEX_13S	16S large subunit ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product
AY650135.1			recombination activating protein 1 (Rag-1) gene, partial cds
JN889665.1	voucher	MSB:Mamm:227533	cytochrome b (Cytb) gene, partial cds; mitochondrial
AY422248.1	voucher	UAM	47254 D-loop, partial sequence; mitochondrial
GU809162.1	voucher	UAM	98727 cytochrome b (cytb) gene, complete cds; mitochondrial
HQ580564.1	voucher	ALASKA-01-E11	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
JN024596.1	voucher	UAM:Mamm:87300	cytochrome b (cytb) gene, complete cds; mitochondrial
KF441152.1	isolate	NK.156229	cytochrome b (cytb) gene, complete cds; mitochondrial
AJ238437.1			mitochondrial cytochrome b gene, haplotype 17b
HQ580681.1	voucher	ALASKA-03-D05	cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
GU809128.1	voucher	UAM	85817 cytochrome b (cytb) gene, complete cds; mitochondrial
JQ624464.1	voucher	UAM:Mamm:100834	cytochrome b (cytb) gene, complete cds; mitochondrial
JN024612.1	voucher	UAM:Mamm:100000	cytochrome b (cytb) gene, complete cds; mitochondrial
JQ624495.1	voucher	UAM:Mamm:102492	cytochrome b (cytb) gene, complete cds; mitochondrial
JN024605.1	voucher	UAM:Mamm:87311	cytochrome b (cytb) gene, complete cds; mitochondrial
AY691711.1	voucher	UTA	56604 recombination activating gene 1 (Rag-1) gene, partial cds
EU275852.1			pro-opiomelanocortin (POMC) gene, partial cds
EU275898.1			brain-derived neurotrophic factor (BDNF) gene, partial cds
